app_id,content,stars
1735,Downloaded The app initial review so far ia good. when recording a payment it only shows payment period in month. would be good to have it in weeks / forthnight. would be good for it to be inbuilt for different countries. Does laid version have this feature? what are the extra features / add ons apa...,4
361,Awesome app to find properties,5
150,The new update have issues ...user have to uninstall it then add it again and it works.,4
86,Location filter is missing,2
442,Good job! Very useful and useable app.,5
1474,Math keybook 12 FSc very nice application.,5
1981,Useful app to check rates of the property and easy to search as per your range,5
1858,Please add an option to open the property location on the Google maps.,3
99,"Hi it would be very useful to allow multple selection for type of properties such as house+flat or portion+flat. Also it would be useful to add exclusions for a given city. For example one should be able to search any type of properties in Karachi excluding Bahria.",4
679,Wow this is very good app to learn tenses.,5
1640,Tenses ans all English grammar in urdu is an amazing mobile application all tenses are available in it very helpful for studenta,5
1417,Why there are too many full screen ads appearing while using this app.. Now capital smart city becomes so poor they trying to collect money like this..??,2
653,good job but need improvements,5
1488,Need more info for terminal location in schedulr,3
191,App is terrible for owners. Calendar freezes up and loads the wrong year....notofication links dont work. Important features are not available with the app. Lot of simple user needs are just not yhere like so many other apps. Just rediculous!,2
897,Easy to find what you want with the filters - excellent / responsible owners A*,5
1928,"Navigation is easy but many jobs projected aren't related to the appropriate field which aspect is to be looked into.",3
1863,Very useful for job seekers,5
1470,"Am enjoying using itits simple and safe",4
1261,"Awful app the select map area feature doesn't work well. The app is clunky and the search criteria is very limited. Half the properties have already sold and no option to filter them out.",1
